MosaicID,Score,TitleType,TitleCategory,Name
439,81,Local Radio - Ulster,Radio,Business Owners or Middle/Senior Managers
439,60,Newspaper - Local,Print,Business Owners or Middle/Senior Managers
440,5482,TV,TV,"Directors, CEOs, Professionals"
440,2815,Out of Home,OOH,"Directors, CEOs, Professionals"
440,2619,Online Media,Digital,"Directors, CEOs, Professionals"
440,2352,Podcast,Digital,"Directors, CEOs, Professionals"
440,2305,Social,Digital,"Directors, CEOs, Professionals"
440,1867,Magazine,Print,"Directors, CEOs, Professionals"
440,1494,National Newspaper,Print,"Directors, CEOs, Professionals"
440,1025,Audio - Digital,Digital,"Directors, CEOs, Professionals"
440,966,National Radio,Radio,"Directors, CEOs, Professionals"
440,759,Search Advertising,Digital,"Directors, CEOs, Professionals"
440,530,Local Radio - Dublin,Radio,"Directors, CEOs, Professionals"
440,442,Local Radio - Munster,Radio,"Directors, CEOs, Professionals"
440,422,Regional Radio,Radio,"Directors, CEOs, Professionals"
440,346,Direct Mail,Print,"Directors, CEOs, Professionals"
440,308,Local Radio - Leinster (Excluding Dublin),Radio,"Directors, CEOs, Professionals"
440,162,Local Radio - Connaught,Radio,"Directors, CEOs, Professionals"
440,144,Cinema,OOH,"Directors, CEOs, Professionals"
440,87,Local Radio - Ulster,Radio,"Directors, CEOs, Professionals"
440,66,Newspaper - Local,Print,"Directors, CEOs, Professionals"
442,6706,TV,TV,Females | Age 40 - 60 
442,2040,Online Media,Digital,Females | Age 40 - 60 
442,1780,Social,Digital,Females | Age 40 - 60 
442,1734,Out of Home,OOH,Females | Age 40 - 60 
442,1225,Podcast,Digital,Females | Age 40 - 60 
442,1074,Magazine,Print,Females | Age 40 - 60 
442,924,National Newspaper,Print,Females | Age 40 - 60 
442,908,National Radio,Radio,Females | Age 40 - 60 
442,787,Search Advertising,Digital,Females | Age 40 - 60 
442,621,Audio - Digital,Digital,Females | Age 40 - 60 
442,493,Local Radio - Dublin,Radio,Females | Age 40 - 60 
442,443,Direct Mail,Print,Females | Age 40 - 60 
442,297,Regional Radio,Radio,Females | Age 40 - 60 
442,257,Local Radio - Munster,Radio,Females | Age 40 - 60 
442,198,Local Radio - Leinster (Excluding Dublin),Radio,Females | Age 40 - 60 
442,66,Local Radio - Connaught,Radio,Females | Age 40 - 60 
442,59,Cinema,OOH,Females | Age 40 - 60 
442,38,Newspaper - Local,Print,Females | Age 40 - 60 
442,30,Local Radio - Ulster,Radio,Females | Age 40 - 60 
443,12528,TV,TV,Vitamins and Supplements
443,5347,Out of Home,OOH,Vitamins and Supplements
443,4896,Online Media,Digital,Vitamins and Supplements
443,4242,Social,Digital,Vitamins and Supplements
443,3600,Podcast,Digital,Vitamins and Supplements
443,2259,National Newspaper,Print,Vitamins and Supplements
443,2084,Magazine,Print,Vitamins and Supplements
443,1941,National Radio,Radio,Vitamins and Supplements
443,1872,Audio - Digital,Digital,Vitamins and Supplements
443,1587,Search Advertising,Digital,Vitamins and Supplements
443,1090,Local Radio - Dublin,Radio,Vitamins and Supplements
443,903,Regional Radio,Radio,Vitamins and Supplements
443,809,Local Radio - Munster,Radio,Vitamins and Supplements
443,711,Direct Mail,Print,Vitamins and Supplements
443,531,Local Radio - Leinster (Excluding Dublin),Radio,Vitamins and Supplements
443,245,Local Radio - Connaught,Radio,Vitamins and Supplements
443,158,Local Radio - Ulster,Radio,Vitamins and Supplements
443,132,Cinema,OOH,Vitamins and Supplements
443,68,Newspaper - Local,Print,Vitamins and Supplements
444,2314,TV,TV,Irish Fundraisers 
444,818,Out of Home,OOH,Irish Fundraisers 
444,698,Social,Digital,Irish Fundraisers 
444,650,Podcast,Digital,Irish Fundraisers 
444,638,Online Media,Digital,Irish Fundraisers 
444,395,Magazine,Print,Irish Fundraisers 
444,375,National Radio,Radio,Irish Fundraisers 
444,301,National Newspaper,Print,Irish Fundraisers 
444,222,Search Advertising,Digital,Irish Fundraisers 
444,212,Audio - Digital,Digital,Irish Fundraisers 
444,130,Regional Radio,Radio,Irish Fundraisers 
444,119,Local Radio - Dublin,Radio,Irish Fundraisers 
444,110,Direct Mail,Print,Irish Fundraisers 
444,102,Local Radio - Munster,Radio,Irish Fundraisers 
444,43,Local Radio - Leinster (Excluding Dublin),Radio,Irish Fundraisers 
444,26,Local Radio - Connaught,Radio,Irish Fundraisers 
444,17,Cinema,OOH,Irish Fundraisers 
444,6,Local Radio - Ulster,Radio,Irish Fundraisers 
444,4,Newspaper - Local,Print,Irish Fundraisers 
445,2649,TV,TV,Opel Drivers
445,1175,Out of Home,OOH,Opel Drivers
445,964,Online Media,Digital,Opel Drivers
445,920,Podcast,Digital,Opel Drivers
445,723,Social,Digital,Opel Drivers
445,661,National Radio,Radio,Opel Drivers
445,510,National Newspaper,Print,Opel Drivers
445,476,Magazine,Print,Opel Drivers
445,346,Search Advertising,Digital,Opel Drivers
445,286,Audio - Digital,Digital,Opel Drivers
445,172,Direct Mail,Print,Opel Drivers
445,126,Regional Radio,Radio,Opel Drivers
445,121,Local Radio - Connaught,Radio,Opel Drivers
445,113,Local Radio - Dublin,Radio,Opel Drivers
445,110,Local Radio - Munster,Radio,Opel Drivers
445,74,Local Radio - Leinster (Excluding Dublin),Radio,Opel Drivers
445,53,Cinema,OOH,Opel Drivers
445,26,Local Radio - Ulster,Radio,Opel Drivers
445,16,Newspaper - Local,Print,Opel Drivers
446,5081,TV,TV,Women | Age 40 - 55
446,1790,Online Media,Digital,Women | Age 40 - 55
446,1500,Social,Digital,Women | Age 40 - 55
446,1471,Out of Home,OOH,Women | Age 40 - 55
446,1223,Podcast,Digital,Women | Age 40 - 55
446,775,Magazine,Print,Women | Age 40 - 55
446,711,National Radio,Radio,Women | Age 40 - 55
446,699,National Newspaper,Print,Women | Age 40 - 55
446,646,Search Advertising,Digital,Women | Age 40 - 55
446,599,Audio - Digital,Digital,Women | Age 40 - 55
446,466,Local Radio - Dublin,Radio,Women | Age 40 - 55
446,311,Direct Mail,Print,Women | Age 40 - 55
446,275,Regional Radio,Radio,Women | Age 40 - 55
446,224,Local Radio - Munster,Radio,Women | Age 40 - 55
446,206,Local Radio - Leinster (Excluding Dublin),Radio,Women | Age 40 - 55
446,65,Local Radio - Connaught,Radio,Women | Age 40 - 55
446,59,Cinema,OOH,Women | Age 40 - 55
446,34,Local Radio - Ulster,Radio,Women | Age 40 - 55
446,27,Newspaper - Local,Print,Women | Age 40 - 55
447,2206,TV,TV,Healthy Lifestyle | 25-60
447,1145,Podcast,Digital,Healthy Lifestyle | 25-60
447,1113,Out of Home,OOH,Healthy Lifestyle | 25-60
447,1008,Online Media,Digital,Healthy Lifestyle | 25-60
447,848,Social,Digital,Healthy Lifestyle | 25-60
447,535,National Newspaper,Print,Healthy Lifestyle | 25-60
447,491,Magazine,Print,Healthy Lifestyle | 25-60
447,478,National Radio,Radio,Healthy Lifestyle | 25-60
447,323,Audio - Digital,Digital,Healthy Lifestyle | 25-60
447,296,Search Advertising,Digital,Healthy Lifestyle | 25-60
447,228,Local Radio - Dublin,Radio,Healthy Lifestyle | 25-60
447,152,Local Radio - Munster,Radio,Healthy Lifestyle | 25-60
447,149,Regional Radio,Radio,Healthy Lifestyle | 25-60
447,146,Direct Mail,Print,Healthy Lifestyle | 25-60
447,70,Local Radio - Leinster (Excluding Dublin),Radio,Healthy Lifestyle | 25-60
447,36,Local Radio - Connaught,Radio,Healthy Lifestyle | 25-60
447,22,Cinema,OOH,Healthy Lifestyle | 25-60
447,22,Local Radio - Ulster,Radio,Healthy Lifestyle | 25-60
447,22,Newspaper - Local,Print,Healthy Lifestyle | 25-60
448,4091,TV,TV,"Business Decision Maker | Energy Solution, sustainable energy"
448,2631,Out of Home,OOH,"Business Decision Maker | Energy Solution, sustainable energy"
448,2359,Online Media,Digital,"Business Decision Maker | Energy Solution, sustainable energy"
448,1810,Podcast,Digital,"Business Decision Maker | Energy Solution, sustainable energy"
448,1578,Social,Digital,"Business Decision Maker | Energy Solution, sustainable energy"
448,1403,Magazine,Print,"Business Decision Maker | Energy Solution, sustainable energy"
448,1173,National Newspaper,Print,"Business Decision Maker | Energy Solution, sustainable energy"
448,846,National Radio,Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,761,Audio - Digital,Digital,"Business Decision Maker | Energy Solution, sustainable energy"
448,610,Search Advertising,Digital,"Business Decision Maker | Energy Solution, sustainable energy"
448,516,Local Radio - Dublin,Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,485,Local Radio - Munster,Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,423,Regional Radio,Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,421,Local Radio - Leinster (Excluding Dublin),Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,304,Direct Mail,Print,"Business Decision Maker | Energy Solution, sustainable energy"
448,196,Local Radio - Connaught,Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,186,Cinema,OOH,"Business Decision Maker | Energy Solution, sustainable energy"
448,154,Local Radio - Ulster,Radio,"Business Decision Maker | Energy Solution, sustainable energy"
448,50,Newspaper - Local,Print,"Business Decision Maker | Energy Solution, sustainable energy"
449,3090,TV,TV,Potential visitors to UCC | 17-55
449,1836,Online Media,Digital,Potential visitors to UCC | 17-55
449,1416,Out of Home,OOH,Potential visitors to UCC | 17-55
449,1257,Podcast,Digital,Potential visitors to UCC | 17-55
449,1226,Social,Digital,Potential visitors to UCC | 17-55
449,891,Magazine,Print,Potential visitors to UCC | 17-55
449,796,National Newspaper,Print,Potential visitors to UCC | 17-55
449,616,Audio - Digital,Digital,Potential visitors to UCC | 17-55
449,542,Local Radio - Munster,Radio,Potential visitors to UCC | 17-55
449,486,Local Radio - Dublin,Radio,Potential visitors to UCC | 17-55
449,417,Regional Radio,Radio,Potential visitors to UCC | 17-55
449,397,Local Radio - Leinster (Excluding Dublin),Radio,Potential visitors to UCC | 17-55
449,267,Search Advertising,Digital,Potential visitors to UCC | 17-55
449,228,National Radio,Radio,Potential visitors to UCC | 17-55
449,195,Local Radio - Connaught,Radio,Potential visitors to UCC | 17-55
449,173,Direct Mail,Print,Potential visitors to UCC | 17-55
449,147,Local Radio - Ulster,Radio,Potential visitors to UCC | 17-55
449,104,Cinema,OOH,Potential visitors to UCC | 17-55
449,56,Newspaper - Local,Print,Potential visitors to UCC | 17-55
450,3271,TV,TV,Business Leaders
450,1811,Out of Home,OOH,Business Leaders
450,1466,Online Media,Digital,Business Leaders
450,1397,Podcast,Digital,Business Leaders
450,1366,Magazine,Print,Business Leaders
450,977,Social,Digital,Business Leaders
450,854,National Newspaper,Print,Business Leaders
450,563,National Radio,Radio,Business Leaders
450,447,Audio - Digital,Digital,Business Leaders
450,366,Search Advertising,Digital,Business Leaders
450,306,Local Radio - Dublin,Radio,Business Leaders
450,229,Local Radio - Munster,Radio,Business Leaders
450,206,Regional Radio,Radio,Business Leaders
450,195,Direct Mail,Print,Business Leaders
450,184,Local Radio - Leinster (Excluding Dublin),Radio,Business Leaders
450,93,Local Radio - Connaught,Radio,Business Leaders
450,73,Cinema,OOH,Business Leaders
450,51,Local Radio - Ulster,Radio,Business Leaders
450,45,Newspaper - Local,Print,Business Leaders
451,4341,TV,TV,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,2190,Out of Home,OOH,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,1835,Online Media,Digital,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,1757,Podcast,Digital,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,1447,Magazine,Print,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,1371,Social,Digital,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,1045,National Newspaper,Print,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,766,National Radio,Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,587,Audio - Digital,Digital,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,549,Search Advertising,Digital,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,433,Local Radio - Dublin,Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,280,Direct Mail,Print,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,259,Local Radio - Munster,Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,239,Regional Radio,Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,195,Local Radio - Leinster (Excluding Dublin),Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,113,Local Radio - Connaught,Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,86,Cinema,OOH,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,64,Newspaper - Local,Print,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
451,49,Local Radio - Ulster,Radio,Directors/Decision Makers | Aged 40-60 | 20 - 200 Employess
452,954,TV,TV,Students 20 - 35 | Currently studying or returning to study | 
452,696,Online Media,Digital,Students 20 - 35 | Currently studying or returning to study | 
452,641,Podcast,Digital,Students 20 - 35 | Currently studying or returning to study | 
452,623,Out of Home,OOH,Students 20 - 35 | Currently studying or returning to study | 
452,604,Social,Digital,Students 20 - 35 | Currently studying or returning to study | 
452,399,Magazine,Print,Students 20 - 35 | Currently studying or returning to study | 
452,302,Audio - Digital,Digital,Students 20 - 35 | Currently studying or returning to study | 
452,226,National Newspaper,Print,Students 20 - 35 | Currently studying or returning to study | 
452,186,Local Radio - Dublin,Radio,Students 20 - 35 | Currently studying or returning to study | 
452,132,Local Radio - Munster,Radio,Students 20 - 35 | Currently studying or returning to study | 
452,121,Regional Radio,Radio,Students 20 - 35 | Currently studying or returning to study | 
452,113,Local Radio - Leinster (Excluding Dublin),Radio,Students 20 - 35 | Currently studying or returning to study | 
452,109,Search Advertising,Digital,Students 20 - 35 | Currently studying or returning to study | 
452,58,Local Radio - Ulster,Radio,Students 20 - 35 | Currently studying or returning to study | 
452,57,Local Radio - Connaught,Radio,Students 20 - 35 | Currently studying or returning to study | 
452,54,National Radio,Radio,Students 20 - 35 | Currently studying or returning to study | 
452,36,Direct Mail,Print,Students 20 - 35 | Currently studying or returning to study | 
452,17,Cinema,OOH,Students 20 - 35 | Currently studying or returning to study | 
452,17,Newspaper - Local,Print,Students 20 - 35 | Currently studying or returning to study | 
453,954,TV,TV,Students 20 - 35 | Still studying or returning to study| 
453,696,Online Media,Digital,Students 20 - 35 | Still studying or returning to study| 
453,641,Podcast,Digital,Students 20 - 35 | Still studying or returning to study| 
453,623,Out of Home,OOH,Students 20 - 35 | Still studying or returning to study| 
453,604,Social,Digital,Students 20 - 35 | Still studying or returning to study| 
453,399,Magazine,Print,Students 20 - 35 | Still studying or returning to study| 
453,302,Audio - Digital,Digital,Students 20 - 35 | Still studying or returning to study| 
453,226,National Newspaper,Print,Students 20 - 35 | Still studying or returning to study| 
453,186,Local Radio - Dublin,Radio,Students 20 - 35 | Still studying or returning to study| 
453,132,Local Radio - Munster,Radio,Students 20 - 35 | Still studying or returning to study| 
453,121,Regional Radio,Radio,Students 20 - 35 | Still studying or returning to study| 
453,113,Local Radio - Leinster (Excluding Dublin),Radio,Students 20 - 35 | Still studying or returning to study| 
453,109,Search Advertising,Digital,Students 20 - 35 | Still studying or returning to study| 
453,58,Local Radio - Ulster,Radio,Students 20 - 35 | Still studying or returning to study| 
453,57,Local Radio - Connaught,Radio,Students 20 - 35 | Still studying or returning to study| 
453,54,National Radio,Radio,Students 20 - 35 | Still studying or returning to study| 
453,36,Direct Mail,Print,Students 20 - 35 | Still studying or returning to study| 
453,17,Cinema,OOH,Students 20 - 35 | Still studying or returning to study| 
453,17,Newspaper - Local,Print,Students 20 - 35 | Still studying or returning to study| 
454,1183,TV,TV,Women | Age 25 + | Social Classification AB
454,667,Online Media,Digital,Women | Age 25 + | Social Classification AB
454,597,Social,Digital,Women | Age 25 + | Social Classification AB
454,549,Out of Home,OOH,Women | Age 25 + | Social Classification AB
